symbol,underlying,strike,expiration,option_type,bid,ask,last,volume,open_interest,delta,gamma,theta,vega,implied_volatility,mid_price,days_to_expiration,underlying_price,moneyness
SPY250731C00536000,SPY,536.0,2025-07-31,C,91.78,95.15,65.49,1,2,1.0,2.3153952255265672e-05,-5.949463984729125e-12,1.0886559089405213e-05,1.0000000000000003e-05,93.465,2,635.18017578125,0.8438550515855414
SPY250731C00537000,SPY,537.0,2025-07-31,C,98.17,100.68,100.65,1,5,1.0,2.329596576339204e-05,-6.740070854387523e-07,1.0953331208077086e-05,1.1259809326171877,99.42500000000001,2,635.18017578125,0.8454294080250667
SPY250731C00538000,SPY,538.0,2025-07-31,C,97.19,99.68,84.52,4,11,1.0,2.3437397961348516e-05,-6.731001003837779e-07,1.101983000548423e-05,1.1176801928710938,98.435,2,635.18017578125,0.847003764464592
SPY250731C00539000,SPY,539.0,2025-07-31,C,96.15,98.68,89.22,2,7,1.0,2.3578227739600402e-05,-6.688615593498344e-07,1.1086045556314794e-05,1.1040083862304688,97.415,2,635.18017578125,0.8485781209041172
SPY250731C00540000,SPY,540.0,2025-07-31,C,96.39,96.72,96.47,4,958,0.9994917421878583,2.3718433973435308e-05,-6.814687731773013e-07,1.115196792812065e-05,1.1181684716796876,96.555,2,635.18017578125,0.8501524773436425
SPY250731C00541000,SPY,541.0,2025-07-31,C,94.19,96.7,96.95,1,6,0.9942438873894408,2.385799552812345e-05,-6.675186238087928e-07,1.1217587183743681e-05,1.0888717431640624,95.445,2,635.18017578125,0.8517268337831677
SPY250731C00542000,SPY,542.0,2025-07-31,C,93.19,95.69,80.73,1,10,0.9889960325910232,2.3996891264111808e-05,-6.646305618722143e-07,1.128289338375797e-05,1.0778854699707034,94.44,2,635.18017578125,0.853301190222693
SPY250731C00543000,SPY,543.0,2025-07-31,C,92.18,94.69,93.23,1,34,0.9837481777926057,2.4135100042250565e-05,-6.616452483851127e-07,1.1347876588927183e-05,1.066899196777344,93.435,2,635.18017578125,0.8548755466622183
SPY250731C00544000,SPY,544.0,2025-07-31,C,91.2,93.69,87.55,1,7,0.9785003229941882,2.4272600729049974e-05,-6.602376330015341e-07,1.141252686267624e-05,1.05859845703125,92.445,2,635.18017578125,0.8564499031017435
SPY250731C00545000,SPY,545.0,2025-07-31,C,91.38,91.72,90.94,1,1874,0.9732524681957706,2.440937220196597e-05,-6.685517076457172e-07,1.1476834273576527e-05,1.0659226391601564,91.55,2,635.18017578125,0.8580242595412688
SPY250731C00546000,SPY,546.0,2025-07-31,C,89.16,91.69,79.86,1,7,0.968004613397353,2.4545393354712548e-05,-6.525679393803793e-07,1.1540788897843657e-05,1.0346727954101564,90.425,2,635.18017578125,0.8595986159807941
SPY250731C00547000,SPY,547.0,2025-07-31,C,88.19,90.69,77.36,1,12,0.9627567585989355,2.4680643102599322e-05,-6.513640708538341e-07,1.1604380821847118e-05,1.0271044738769533,89.44,2,635.18017578125,0.8611729724203193
SPY250731C00548000,SPY,548.0,2025-07-31,C,87.19,89.62,78.41,2,9,0.957508903800518,2.481510038789216e-05,-6.44638366704995e-07,1.166760014463071e-05,1.0109912731933592,88.405,2,635.18017578125,0.8627473288598446
SPY250731C00549000,SPY,549.0,2025-07-31,C,87.38,87.71,82.36,1,577,0.9522610490021004,2.4948744185195213e-05,-6.56561605739759e-07,1.1730436980443102e-05,1.0241748010253908,87.54499999999999,2,635.18017578125,0.8643216852993699
SPY250731C00550000,SPY,550.0,2025-07-31,C,86.39,86.73,88.73,3,2224,0.9470131942036828,2.508155350685242e-05,-6.548643812746652e-07,1.1792881461277522e-05,1.0161182006835938,86.56,2,635.18017578125,0.8658960417388951
SPY250731C00551000,SPY,551.0,2025-07-31,C,84.18,86.69,84.71,2,66,0.9417653394052653,2.5213507408366453e-05,-6.386933572756764e-07,1.185492373941962e-05,0.9858399853515626,85.435,2,635.18017578125,0.8674703981784204
SPY250731C00552000,SPY,552.0,2025-07-31,C,83.19,85.69,83.68,1,77,0.9365174846068478,2.5344584993833346e-05,-6.359720628561944e-07,1.1916553990002756e-05,0.9765627343750001,84.44,2,635.18017578125,0.8690447546179456
SPY250731C00553000,SPY,553.0,2025-07-31,C,83.4,83.72,78.46,2,153,0.9312696298084302,2.5474765421390763e-05,-6.449917715651495e-07,1.1977762413569644e-05,0.9853517089843751,83.56,2,635.18017578125,0.8706191110574709
SPY250731C00554000,SPY,554.0,2025-07-31,C,81.17,83.68,81.19,2,70,0.9260217750100127,2.5604027908677953e-05,-6.27544708159948e-07,1.203853923863956e-05,0.9538578833007811,82.42500000000001,2,635.18017578125,0.8721934674969962
SPY250731C00555000,SPY,555.0,2025-07-31,C,81.4,81.72,83.5,1,192,0.9207739202115952,2.5732351738305505e-05,-6.379539515134004e-07,1.209887472428009e-05,0.9648441015625,81.56,2,635.18017578125,0.8737678239365214
SPY250731C00556000,SPY,556.0,2025-07-31,C,79.19,81.69,80.52,2,92,0.9155260654131776,2.5859716263332748e-05,-6.219692577368229e-07,1.2158759162682514e-05,0.9360357958984374,80.44,2,635.18017578125,0.8753421803760467
SPY250731C00557000,SPY,557.0,2025-07-31,C,78.17,80.69,79.54,2,73,0.91027821061476,2.598610091275098e-05,-6.171842636544516e-07,1.2218182881739914e-05,0.9243171630859376,79.43,2,635.18017578125,0.876916536815572
SPY250731C00558000,SPY,558.0,2025-07-31,C,77.17,79.7,77.75,2,71,0.9050303558163425,2.6111485196970374e-05,-6.139377224011774e-07,1.2277136247627019e-05,0.9150399121093751,78.435,2,635.18017578125,0.8784908932550972
SPY250731C00559000,SPY,559.0,2025-07-31,C,76.19,78.7,76.88,4,54,0.899782501017925,2.623584871330861e-05,-6.111013928582545e-07,1.2335609667380853e-05,0.9064950756835937,77.445,2,635.18017578125,0.8800652496946225
SPY250731C00560000,SPY,560.0,2025-07-31,C,76.43,77.85,77.89,1,558,0.8945346462195074,2.6359171151479128e-05,-6.716831658836166e-07,1.239359359148122e-05,0.9916993017578125,77.14,2,635.18017578125,0.8816396061341478
SPY250731C00561000,SPY,561.0,2025-07-31,C,75.4,75.72,76.7,1,705,0.8892867914210898,2.648143229907708e-05,-6.146620759485771e-07,1.2451078516430087e-05,0.903321279296875,75.56,2,635.18017578125,0.883213962573673
SPY250731C00562000,SPY,562.0,2025-07-31,C,74.39,74.73,67.6,1,169,0.8840389366226723,2.660261204706075e-05,-6.104656905206563e-07,1.2508054987328848e-05,0.8930674755859375,74.56,2,635.18017578125,0.8847883190131983
SPY250731C00563000,SPY,563.0,2025-07-31,C,73.39,73.71,65.69,1,875,0.8787910818242548,2.6722690395226522e-05,-6.051746463754489e-07,1.2564513600452558e-05,0.8813488427734374,73.55,2,635.18017578125,0.8863626754527235
SPY250731C00564000,SPY,564.0,2025-07-31,C,72.39,72.72,71.41,1,163,0.8735432270258372,2.684164745767528e-05,-6.01301677070311e-07,1.262044500582012e-05,0.8718274536132812,72.555,2,635.18017578125,0.8879370318922488
SPY250731C00565000,SPY,565.0,2025-07-31,C,71.4,71.68,71.31,10,2848,0.8682953722274196,2.6959463468268128e-05,-5.954848784654827e-07,1.2675839909759482e-05,0.8596205444335938,71.54,2,635.18017578125,0.8895113883317741
SPY250731C00566000,SPY,566.0,2025-07-31,C,70.38,70.72,69.4,2,160,0.8630475174290021,2.7076118786069386e-05,-5.917769952968968e-07,1.2730689077466821e-05,0.850587431640625,70.55,2,635.18017578125,0.8910857447712993
SPY250731C00567000,SPY,567.0,2025-07-31,C,69.4,69.74,70.63,2,323,0.8577996626305846,2.7191593900774823e-05,-5.891834843899e-07,1.2784983335558792e-05,0.8432632861328124,69.57,2,635.18017578125,0.8926601012108246
SPY250731C00568000,SPY,568.0,2025-07-31,C,68.39,68.73,62.18,2,110,0.852551807832167,2.7305869438122894e-05,-5.834374349904068e-07,1.283871357461681e-05,0.8315446533203124,68.56,2,635.18017578125,0.8942344576503499
SPY250731P00568000,SPY,568.0,2025-07-31,P,0.02,0.03,0.02,16,1657,-0.14744819216783295,2.7305869438122894e-05,-3.247821407423988e-07,1.283871357461681e-05,0.46289599609375004,0.025,2,635.18017578125,1.1182749573613557
SPY250731C00569000,SPY,569.0,2025-07-31,C,67.39,67.73,56.32,12,145,0.8473039530337495,2.741892616528707e-05,-5.78628915605109e-07,1.28918707517224e-05,0.8212908496093749,67.56,2,635.18017578125,0.8958088140898751
SPY250731P00569000,SPY,569.0,2025-07-31,P,0.02,0.03,0.03,81,1154,-0.1526960469662505,2.741892616528707e-05,-3.219987638789821e-07,1.28918707517224e-05,0.45703667968750006,0.025,2,635.18017578125,1.1163096235171353
SPY250731C00570000,SPY,570.0,2025-07-31,C,66.41,66.58,65.46,6,10369,0.842056098235332,2.7530744996247048e-05,-5.67517622691764e-07,1.2944445892982664e-05,0.8022480712890624,66.495,2,635.18017578125,0.8973831705294004
SPY250731P00570000,SPY,570.0,2025-07-31,P,0.02,0.03,0.03,826,15778,-0.15794390176466805,2.7530744996247048e-05,-3.177853484142093e-07,1.2944445892982664e-05,0.44922425781249997,0.025,2,635.18017578125,1.1143511855811403
SPY250731C00571000,SPY,571.0,2025-07-31,C,64.17,66.71,59.08,1,92,0.8368082434369144,2.7641306997136786e-05,-5.569652052812219e-07,1.2996430096044812e-05,0.7841818457031251,65.44,2,635.18017578125,0.8989575269689257
SPY250731P00571000,SPY,571.0,2025-07-31,P,0.02,0.03,0.01,200,1896,-0.1631917565630856,2.7641306997136786e-05,-3.148999775471912e-07,1.2996430096044812e-05,0.44336494140625,0.025,2,635.18017578125,1.1123996073226796
SPY250731C00572000,SPY,572.0,2025-07-31,C,63.17,65.71,65.63,3,56,0.8315603886384968,2.7750593391567308e-05,-5.520298238197699e-07,1.304781453259885e-05,0.7741721801757813,64.44,2,635.18017578125,0.9005318834084509
SPY250731P00572000,SPY,572.0,2025-07-31,P,0.02,0.03,0.03,6,441,-0.16843961136150315,2.7750593391567308e-05,-3.119669748841534e-07,1.304781453259885e-05,0.437505625,0.025,2,635.18017578125,1.1104548527644231
SPY250731C00573000,SPY,573.0,2025-07-31,C,62.23,64.71,62.4,3,73,0.8263125338400793,2.7858585565922126e-05,-5.498090078547746e-07,1.309859045086739e-05,0.7680687255859376,63.47,2,635.18017578125,0.9021062398479762
SPY250731P00573000,SPY,573.0,2025-07-31,P,0.02,0.03,0.03,5,1449,-0.1736874661599207,2.7858585565922126e-05,-3.075886126099831e-07,1.309859045086739e-05,0.42969320312500003,0.025,2,635.18017578125,1.108516886180192
SPY250731C00574000,SPY,574.0,2025-07-31,C,62.4,62.74,62.62,6,264,0.8210646790416618,2.7965265074623246e-05,-5.541950122020561e-07,1.3148749178081632e-05,0.7712425219726562,62.57,2,635.18017578125,0.9036805962875015
SPY250731P00574000,SPY,574.0,2025-07-31,P,0.02,0.03,0.02,2,2320,-0.17893532095833825,2.7965265074623246e-05,-3.0455611474968743e-07,1.3148749178081632e-05,0.42383388671875,0.025,2,635.18017578125,1.10658567209277
SPY250731C00575000,SPY,575.0,2025-07-31,C,61.4,61.63,61.61,6,649,0.8158168242432442,2.8070613645365716e-05,-5.436040882085805e-07,1.3198282122942547e-05,0.7536645727539062,61.515,2,635.18017578125,0.9052549527270267
SPY250731P00575000,SPY,575.0,2025-07-31,P,0.02,0.03,0.03,527,6788,-0.1841831757567558,2.8070613645365716e-05,-3.014772000743776e-07,1.3198282122942547e-05,0.41797457031249996,0.025,2,635.18017578125,1.1046611752717392
SPY250731C00576000,SPY,576.0,2025-07-31,C,60.4,60.74,61.19,1,270,0.8105689694448266,2.8174613184318508e-05,-5.434971646925158e-07,1.3247180778066228e-05,0.7507349145507812,60.57,2,635.18017578125,0.906829309166552
SPY250731P00576000,SPY,576.0,2025-07-31,P,0.02,0.03,0.03,761,885,-0.18943103055517335,2.8174613184318508e-05,-2.969383205966414e-07,1.3247180778066228e-05,0.4101621484375,0.025,2,635.18017578125,1.1027433607313368
SPY250731C00577000,SPY,577.0,2025-07-31,C,59.41,59.74,47.89,2,104,0.8053211146464091,2.827724578128983e-05,-5.383814388283034e-07,1.3295436722412547e-05,0.7409693872070311,59.575,2,635.18017578125,0.9084036656060772
SPY250731P00577000,SPY,577.0,2025-07-31,P,0.02,0.03,0.01,960,1694,-0.1946788853535909,2.827724578128983e-05,-2.9234355486047765e-07,1.3295436722412547e-05,0.4023497265625,0.025,2,635.18017578125,1.1008321937283363
SPY250731C00578000,SPY,578.0,2025-07-31,C,58.4,58.66,59.9,2,413,0.8000732598479916,2.8378493714854703e-05,-5.28559575091074e-07,1.3343041623696019e-05,0.7248562670898437,58.53,2,635.18017578125,0.9099780220456025
SPY250731P00578000,SPY,578.0,2025-07-31,P,0.02,0.03,0.01,680,1284,-0.19992674015200845,2.8378493714854703e-05,-2.905419251765128e-07,1.3343041623696019e-05,0.398443515625,0.025,2,635.18017578125,1.0989276397599481
SPY250731C00579000,SPY,579.0,2025-07-31,C,57.41,57.75,56.5,1,253,0.794825405049574,2.8478339457442804e-05,-5.275608373087189e-07,1.3389987240778033e-05,0.7209500561523439,57.58,2,635.18017578125,0.9115523784851278
SPY250731P00579000,SPY,579.0,2025-07-31,P,0.02,0.03,0.01,120,1462,-0.20517459495042595,2.8478339457442804e-05,-2.8584735535969436e-07,1.3389987240778033e-05,0.39063109375,0.025,2,635.18017578125,1.0970296645617443
SPY250731C00580000,SPY,580.0,2025-07-31,C,56.42,56.66,56.51,4,1901,0.7895775502511565,2.8576765680384485e-05,-5.180903310939369e-07,1.343626542603938e-05,0.7055693505859376,56.54,2,635.18017578125,0.913126734924653
SPY250731P00580000,SPY,580.0,2025-07-31,P,0.02,0.03,0.02,216,13994,-0.2104224497488435,2.8576765680384485e-05,-2.8109873578827317e-07,1.343626542603938e-05,0.38281867187499996,0.025,2,635.18017578125,1.0951382341056035
SPY250731C00581000,SPY,581.0,2025-07-31,C,55.42,55.74,56.85,1,191,0.784329695452739,2.8673755258913022e-05,-5.158914604390657e-07,1.3481868127732233e-05,0.700198310546875,55.58,2,635.18017578125,0.9147010913641783
SPY250731P00581000,SPY,581.0,2025-07-31,P,0.02,0.03,0.03,676,3195,-0.21567030454726105,2.8673755258913022e-05,-2.791747707859129e-07,1.3481868127732233e-05,0.3789124609375,0.025,2,635.18017578125,1.0932533145976764
SPY250731C00582000,SPY,582.0,2025-07-31,C,54.42,54.72,54.09,2,182,0.7790818406543214,2.876929127712098e-05,-5.091279866893703e-07,1.3526787392310525e-05,0.6887238159179689,54.57,2,635.18017578125,0.9162754478037036
SPY250731P00582000,SPY,582.0,2025-07-31,P,0.02,0.03,0.03,970,750,-0.2209181593456786,2.876929127712098e-05,-2.743297260548644e-07,1.3526787392310525e-05,0.3711000390625,0.025,2,635.18017578125,1.0913748724763745
SPY250731C00583000,SPY,583.0,2025-07-31,C,53.41,53.75,53.12,1,356,0.7738339858559038,2.8863357032868766e-05,-5.039121794517975e-07,1.3571015366737868e-05,0.6794465649414063,53.58,2,635.18017578125,0.9178498042432288
SPY250731P00583000,SPY,583.0,2025-07-31,P,0.02,0.03,0.03,681,1639,-0.22616601414409615,2.8863357032868766e-05,-2.694326005763094e-07,1.3571015366737868e-05,0.3632876171875,0.025,2,635.18017578125,1.0895028744103774
SPY250731C00584000,SPY,584.0,2025-07-31,C,52.41,52.72,39.97,3,338,0.7685861310574863,2.8955936042643332e-05,-4.964461702597847e-07,1.3614544300772023e-05,0.667239655761719,52.565,2,635.18017578125,0.9194241606827541
SPY250731P00584000,SPY,584.0,2025-07-31,P,0.02,0.03,0.03,121,1667,-0.2314138689425137,2.8955936042643332e-05,-2.659372978405255e-07,1.3614544300772023e-05,0.35742830078125,0.025,2,635.18017578125,1.0876372872966609
SPY250731C00585000,SPY,585.0,2025-07-31,C,51.41,51.72,51.0,104,17766,0.7633382762590688,2.90470120463651e-05,-4.903545263835751e-07,1.3657366549225027e-05,0.6569858520507813,51.565,2,635.18017578125,0.9209985171222794
SPY250731P00585000,SPY,585.0,2025-07-31,P,0.03,0.04,0.02,5,11654,-0.23666172374093125,2.90470120463651e-05,-2.711469766219941e-07,1.3657366549225027e-05,0.3632876171875,0.035,2,635.18017578125,1.085778078258547
SPY250731C00586000,SPY,586.0,2025-07-31,C,50.43,50.75,50.03,3,399,0.7580904214606512,2.9136569012141076e-05,-4.862002183667917e-07,1.369947457419801e-05,0.649417568359375,50.59,2,635.18017578125,0.9225728735618046
SPY250731P00586000,SPY,586.0,2025-07-31,P,0.03,0.04,0.03,124,3650,-0.2419095785393488,2.9136569012141076e-05,-2.661340345650665e-07,1.369947457419801e-05,0.35547519531249994,0.035,2,635.18017578125,1.0839252146437712
SPY250731C00587000,SPY,587.0,2025-07-31,C,49.41,49.69,50.7,2,799,0.7528425666622336,2.9224591140962295e-05,-4.763024915485182e-07,1.3740860947289864e-05,0.6342810009765626,49.55,2,635.18017578125,0.9241472300013299
SPY250731P00587000,SPY,587.0,2025-07-31,P,0.03,0.04,0.04,16,1455,-0.24715743333776635,2.9224591140962295e-05,-2.625380768958664e-07,1.3740860947289864e-05,0.34961587890624996,0.035,2,635.18017578125,1.0820786640225724
SPY250731C00588000,SPY,588.0,2025-07-31,C,48.41,48.65,47.62,2,517,0.7475947118638161,2.9311062871343624e-05,-4.6815036763567014e-07,1.3781518351778784e-05,0.6215858154296876,48.53,2,635.18017578125,0.9257215864408551
SPY250731P00588000,SPY,588.0,2025-07-31,P,0.03,0.04,0.03,13,1687,-0.2524052881361839,2.9311062871343624e-05,-2.5743092923976684e-07,1.3781518351778784e-05,0.34180345703125,0.035,2,635.18017578125,1.0802383941857994
SPY250731C00589000,SPY,589.0,2025-07-31,C,47.43,47.76,47.6,10,531,0.7423468570653986,2.9395968883904004e-05,-4.672935914508037e-07,1.3821439584775805e-05,0.6186561572265626,47.595,2,635.18017578125,0.9272959428803804
SPY250731P00589000,SPY,589.0,2025-07-31,P,0.03,0.04,0.03,2,1374,-0.2576531429346014,2.9395968883904004e-05,-2.5375087949220816e-07,1.3821439584775805e-05,0.335944140625,0.035,2,635.18017578125,1.078404373143039
SPY250731C00590000,SPY,590.0,2025-07-31,C,46.47,46.73,46.3,7,2074,0.737099002266981,2.94792941058853e-05,-4.610360751845736e-07,1.3860617559349493e-05,0.6086464916992189,46.599999999999994,2,635.18017578125,0.9288702993199057
SPY250731P00590000,SPY,590.0,2025-07-31,P,0.03,0.04,0.03,311,17728,-0.262900997733019,2.94792941058853e-05,-2.5003185578371366e-07,1.3860617559349493e-05,0.33008482421874996,0.035,2,635.18017578125,1.0765765691207627
SPY250731C00591000,SPY,591.0,2025-07-31,C,45.43,46.63,46.91,1,506,0.7318511474685635,2.9561023715607844e-05,-4.879052538002452e-07,1.3899045306620855e-05,0.6423375610351563,46.03,2,635.18017578125,0.9304446557594309
SPY250731P00591000,SPY,591.0,2025-07-31,P,0.03,0.04,0.03,33,2432,-0.2681488525314365,2.9561023715607844e-05,-2.447909133710711e-07,1.3899045306620855e-05,0.32227240234374993,0.035,2,635.18017578125,1.0747549505604908
SPY250731C00592000,SPY,592.0,2025-07-31,C,44.42,44.67,44.21,1,599,0.7266032926701459,2.9641143146860857e-05,-4.4292744312200827e-07,1.3936715977827627e-05,0.5815471533203125,44.545,2,635.18017578125,0.9320190121989562
SPY250731P00592000,SPY,592.0,2025-07-31,P,0.03,0.04,0.05,60,1553,-0.2733967073298541,2.9641143146860857e-05,-2.409917034663025e-07,1.3936715977827627e-05,0.31641308593749995,0.035,2,635.18017578125,1.0729394861169763
SPY250731C00593000,SPY,593.0,2025-07-31,C,43.42,43.65,44.2,8,504,0.7213554378717284,2.9719638093225923e-05,-4.3533785719386757e-07,1.397362284635711e-05,0.5700726586914062,43.535,2,635.18017578125,0.9335933686384815
SPY250731P00593000,SPY,593.0,2025-07-31,P,0.03,0.04,0.04,582,1411,-0.2786445621282716,2.9719638093225923e-05,-2.3566391015833248e-07,1.397362284635711e-05,0.3086006640625,0.035,2,635.18017578125,1.071130144656408
SPY250731C00594000,SPY,594.0,2025-07-31,C,42.45,42.76,42.05,1,375,0.7161075830733108,2.9796494512331705e-05,-4.3403371412966635e-07,1.4009759309746632e-05,0.5668988623046876,42.605000000000004,2,635.18017578125,0.9351677250780067
SPY250731P00594000,SPY,594.0,2025-07-31,P,0.03,0.04,0.03,64,1434,-0.2838924169266892,2.9796494512331705e-05,-2.317872909634453e-07,1.4009759309746632e-05,0.30274134765625,0.035,2,635.18017578125,1.0693268952546295
SPY250731C00595000,SPY,595.0,2025-07-31,C,40.58,42.55,41.15,5,1603,0.7108597282748933,2.9871698630038175e-05,-4.237920374658211e-07,1.404511889165092e-05,0.5521285021972657,41.565,2,635.18017578125,0.936742081517532
SPY250731P00595000,SPY,595.0,2025-07-31,P,0.04,0.05,0.04,966,3336,-0.2891402717251067,2.9871698630038175e-05,-2.3312186802375455e-07,1.404511889165092e-05,0.30371790039062496,0.045,2,635.18017578125,1.0675297071953782
SPY250731C00596000,SPY,596.0,2025-07-31,C,40.42,40.68,41.5,5,567,0.7056118734764758,2.9945236944548535e-05,-4.155366496597342e-07,1.4079695243775438e-05,0.5400436621093752,40.55,2,635.18017578125,0.9383164379570573
SPY250731P00596000,SPY,596.0,2025-07-31,P,0.04,0.05,0.04,64,2191,-0.29438812652352425,2.9945236944548535e-05,-2.2843590854847634e-07,1.4079695243775438e-05,0.29688203124999996,0.045,2,635.18017578125,1.0657385499685403
SPY250731C00597000,SPY,597.0,2025-07-31,C,39.44,39.66,39.3,1,743,0.7003640186780582,3.001709623044724e-05,-4.0834263106239555e-07,1.4113482147774983e-05,0.529423651123047,39.55,2,635.18017578125,0.9398907943965825
SPY250731P00597000,SPY,597.0,2025-07-31,P,0.04,0.05,0.04,14,1436,-0.2996359813219418,3.001709623044724e-05,-2.237116016899767e-07,1.4113482147774983e-05,0.29004616210937495,0.045,2,635.18017578125,1.0639533932684255
SPY250731C00598000,SPY,598.0,2025-07-31,C,38.43,38.74,40.04,1,691,0.6951161638796406,3.0087263542662287e-05,-4.038236137528203e-07,1.4146473517116698e-05,0.522343643798828,38.585,2,635.18017578125,0.9414651508361078
SPY250731P00598000,SPY,598.0,2025-07-31,P,0.04,0.05,0.05,12,1725,-0.30488383612035935,3.0087263542662287e-05,-2.1894973800558416e-07,1.4146473517116698e-05,0.28321029296874994,0.045,2,635.18017578125,1.0621742069920568
SPY250731C00599000,SPY,599.0,2025-07-31,C,37.43,37.71,37.64,4,647,0.6898683090812231,3.015572622035018e-05,-3.9537845928567097e-07,1.4178663398906688e-05,0.5102588037109376,37.57,2,635.18017578125,0.943039507275633
SPY250731P00599000,SPY,599.0,2025-07-31,P,0.04,0.05,0.05,7,2542,-0.3101316909187769,3.015572622035018e-05,-2.1415111916624978e-07,1.4178663398906688e-05,0.27637442382812494,0.045,2,635.18017578125,1.0604009612374792
SPY250731C00600000,SPY,600.0,2025-07-31,C,36.43,36.68,36.0,15,11601,0.6846204542828056,3.0222471890702007e-05,-3.962535766718305e-07,1.4210045975679597e-05,0.5102588037109376,36.555,2,635.18017578125,0.9446138637151583
SPY250731P00600000,SPY,600.0,2025-07-31,P,0.04,0.05,0.05,309,22348,-0.31537954571719445,3.0222471890702007e-05,-2.0931655773328545e-07,1.4210045975679597e-05,0.2695385546875,0.045,2,635.18017578125,1.0586336263020832
SPY250731C00601000,SPY,601.0,2025-07-31,C,35.43,35.68,36.9,10,1123,0.679372599484388,3.028748847266886e-05,-3.885560614640839e-07,1.4240615567150198e-05,0.49927258544921876,35.555,2,635.18017578125,0.9461882201546836
SPY250731P00601000,SPY,601.0,2025-07-31,P,0.04,0.05,0.04,59,2106,-0.320627400515612,3.028748847266886e-05,-2.0444687693054505e-07,1.4240615567150198e-05,0.26270268554687504,0.045,2,635.18017578125,1.0568721726809485
SPY250731C00602000,SPY,602.0,2025-07-31,C,34.43,35.89,35.14,1,694,0.6741247446859705,3.0350764180605204e-05,-4.1373852174199174e-07,1.4270366631926467e-05,0.5305222729492188,35.16,2,635.18017578125,0.9477625765942088
SPY250731P00602000,SPY,602.0,2025-07-31,P,0.05,0.06,0.05,197,1746,-0.3258752553140295,3.0350764180605204e-05,-2.0411241678717794e-07,1.4270366631926467e-05,0.2617261328125,0.055,2,635.18017578125,1.0551165710651993
SPY250731C00603000,SPY,603.0,2025-07-31,C,33.47,34.9,33.32,12,899,0.6688768898875529,3.041228752782853e-05,-4.072320929429251e-07,1.4299293769183233e-05,0.5211229528808592,34.185,2,635.18017578125,0.9493369330337341
SPY250731P00603000,SPY,603.0,2025-07-31,P,0.05,0.06,0.05,320,2634,-0.3311231101124471,3.041228752782853e-05,-1.9918427114378649e-07,1.4299293769183233e-05,0.25489026367187506,0.055,2,635.18017578125,1.0533667923403813
SPY250731C00604000,SPY,604.0,2025-07-31,C,32.43,32.77,32.25,8,627,0.6636290350891354,3.0472047330093877e-05,-3.716169040313086e-07,1.4327391720295873e-05,0.47461462890625,32.6,2,635.18017578125,0.9509112894732594
SPY250731P00604000,SPY,604.0,2025-07-31,P,0.05,0.06,0.04,285,3641,-0.3363709649108646,3.0472047330093877e-05,-1.9345864419494934e-07,1.4327391720295873e-05,0.247077841796875,0.055,2,635.18017578125,1.051622807584851
SPY250731C00605000,SPY,605.0,2025-07-31,C,31.45,31.69,31.59,14,5028,0.6583811802907178,3.0530032708981656e-05,-3.580557643115223e-07,1.4354655370433175e-05,0.45642633422851564,31.57,2,635.18017578125,0.9524856459127846
SPY250731P00605000,SPY,605.0,2025-07-31,P,0.05,0.06,0.05,40,9818,-0.3416188197092822,3.0530032708981656e-05,-1.884641982468838e-07,1.4354655370433175e-05,0.24024197265624997,0.055,2,635.18017578125,1.0498845880681817
SPY250731C00606000,SPY,606.0,2025-07-31,C,30.43,30.78,30.32,25,410,0.6531333254923003,3.058623309519744e-05,-3.561245928540625e-07,1.438107975010885e-05,0.45313046875,30.605,2,635.18017578125,0.9540600023523099
SPY250731P00606000,SPY,606.0,2025-07-31,P,0.06,0.07,0.05,19,1730,-0.3468666745076997,3.058623309519744e-05,-1.8727614155565255e-07,1.438107975010885e-05,0.23828886718749998,0.065,2,635.18017578125,1.0481521052495875
SPY250731C00607000,SPY,607.0,2025-07-31,C,29.46,29.73,28.85,1,847,0.6478854706938828,3.064063823178229e-05,-3.446485323794192e-07,1.4406660036690954e-05,0.43774976318359377,29.595,2,635.18017578125,0.9556343587918352
SPY250731P00607000,SPY,607.0,2025-07-31,P,0.06,0.07,0.06,134,2415,-0.35211452930611725,3.064063823178229e-05,-1.8222725127601333e-07,1.4406660036690954e-05,0.231452998046875,0.065,2,635.18017578125,1.0464253307763591
SPY250731C00608000,SPY,608.0,2025-07-31,C,28.46,28.79,28.78,20,629,0.6426376158954652,3.0693238177232154e-05,-3.403302962530826e-07,1.4431391555868601e-05,0.4315242395019532,28.625,2,635.18017578125,0.9572087152313604
SPY250731P00608000,SPY,608.0,2025-07-31,P,0.06,0.07,0.06,376,2536,-0.3573623841045348,3.0693238177232154e-05,-1.7637865170825422e-07,1.4431391555868601e-05,0.22364057617187497,0.065,2,635.18017578125,1.0447042364823191
SPY250731C00609000,SPY,609.0,2025-07-31,C,27.47,27.8,28.8,1,1393,0.6373897610970476,3.07440233085252e-05,-3.3250386353369574e-07,1.445526978307533e-05,0.42090422851562503,27.634999999999998,2,635.18017578125,0.9587830716708857
SPY250731P00609000,SPY,609.0,2025-07-31,P,0.07,0.08,0.07,140,13381,-0.36261023890295235,3.07440233085252e-05,-1.743561313401099e-07,1.445526978307533e-05,0.22071091796874998,0.07500000000000001,2,635.18017578125,1.042988794386289
