symbol,underlying,strike,expiration,option_type,bid,ask,last,volume,open_interest,delta,gamma,theta,vega,implied_volatility,mid_price,days_to_expiration,underlying_price,moneyness
SPY250801P00599000,SPY,599.0,2025-08-01,P,0.12,0.13,0.12,36,819,-0.3097366474188372,3.0146843083325553e-05,-2.594563908414318e-07,1.736231185102966e-05,0.273444765625,0.125,3,635.260009765625,1.0605342400093907
SPY250801C00600000,SPY,600.0,2025-08-01,C,35.42,35.79,35.68,21,645,0.6850161572877534,3.0213701729964694e-05,-3.264303547467322e-07,1.7400817397686012e-05,0.34326828613281246,35.605000000000004,3,635.260009765625,0.9444951528136739
SPY250801P00600000,SPY,600.0,2025-08-01,P,0.12,0.13,0.12,1616,16926,-0.31498384271224655,3.0213701729964694e-05,-2.5353124705600454e-07,1.7400817397686012e-05,0.266608896484375,0.125,3,635.260009765625,1.0587666829427083
SPY250801C00601000,SPY,601.0,2025-08-01,C,34.43,34.73,35.34,2,211,0.6797689619943441,3.0278832840374584e-05,-3.1154559798132914e-07,1.7438328013541037e-05,0.32691102783203124,34.58,3,635.260009765625,0.9460693114016968
SPY250801P00601000,SPY,601.0,2025-08-01,P,0.13,0.14,0.13,131,5578,-0.3202310380056559,3.0278832840374584e-05,-2.5082049436070984e-07,1.7438328013541037e-05,0.26319096191406255,0.135,3,635.260009765625,1.0570050079294926
SPY250801C00602000,SPY,602.0,2025-08-01,C,33.44,33.74,33.99,4,240,0.6745217667009349,3.034222461242615e-05,-3.061359411859583e-07,1.747483690145698e-05,0.3205634350585937,33.59,3,635.260009765625,0.9476434699897196
SPY250801P00602000,SPY,602.0,2025-08-01,P,0.14,0.15,0.13,126,1404,-0.3254782332990651,3.034222461242615e-05,-2.476152068337679e-07,1.747483690145698e-05,0.25928475097656256,0.14500000000000002,3,635.260009765625,1.0552491856571844
SPY250801C00602500,SPY,602.5,2025-08-01,C,32.92,33.25,35.0,3,531,0.6718981690542302,3.0373264639930225e-05,-3.0388184023327054e-07,1.7492713620286234e-05,0.3178779150390625,33.085,3,635.260009765625,0.9484305492837309
SPY250801P00602500,SPY,602.5,2025-08-01,P,0.14,0.15,0.14,53,639,-0.32810183094576983,3.0373264639930225e-05,-2.4460107275651697e-07,1.7492713620286234e-05,0.25586681640625003,0.14500000000000002,3,635.260009765625,1.0543734601919088
SPY250801C00603000,SPY,603.0,2025-08-01,C,31.2,34.0,32.47,2,64,0.6692745714075256,3.040386554249983e-05,-4.1410808515191926e-07,1.7510337436215082e-05,0.4327449304199219,32.6,3,635.260009765625,0.9492176285777424
SPY250801P00603000,SPY,603.0,2025-08-01,P,0.15,0.16,0.14,111,1383,-0.33072542859247445,3.040386554249983e-05,-2.4438025906357433e-07,1.7510337436215082e-05,0.2553785400390626,0.155,3,635.260009765625,1.05349918700767
SPY250801C00604000,SPY,604.0,2025-08-01,C,31.43,31.81,32.58,7,101,0.6640273761141162,3.046374442896389e-05,-3.010417370083297e-07,1.7544823166518845e-05,0.3139717041015625,31.619999999999997,3,635.260009765625,0.9507917871657652
SPY250801P00604000,SPY,604.0,2025-08-01,P,0.16,0.17,0.16,110,897,-0.3359726238858838,3.046374442896389e-05,-2.406480399651098e-07,1.7544823166518845e-05,0.25098405273437496,0.165,3,635.260009765625,1.0517549830556705
SPY250801C00605000,SPY,605.0,2025-08-01,C,30.46,30.79,30.74,25,314,0.658780180820707,3.052185037556639e-05,-2.9129659237651207e-07,1.757828781694753e-05,0.30322962402343745,30.625,3,635.260009765625,0.952365945753788
SPY250801P00605000,SPY,605.0,2025-08-01,P,0.16,0.17,0.16,1917,14521,-0.34121981917929306,3.052185037556639e-05,-2.345401909355578e-07,1.757828781694753e-05,0.24414818359375,0.165,3,635.260009765625,1.0500165450671488
SPY250801C00606000,SPY,606.0,2025-08-01,C,29.48,29.82,29.88,6,245,0.6535329855272977,3.057817279473918e-05,-2.876047856508841e-07,1.7610725289859024e-05,0.29883513671874995,29.65,3,635.260009765625,0.9539401043418108
SPY250801P00606000,SPY,606.0,2025-08-01,P,0.18,0.19,0.16,185,914,-0.34646701447270234,3.057817279473918e-05,-2.3262335772564034e-07,1.7610725289859024e-05,0.2417068017578125,0.185,3,635.260009765625,1.048283844497731
SPY250801C00607000,SPY,607.0,2025-08-01,C,28.57,28.71,28.38,28,488,0.6482857902338883,3.0632701410812584e-05,-2.6693324475787e-07,1.764212966724125e-05,0.27686270019531245,28.64,3,635.260009765625,0.9555142629298335
SPY250801P00607000,SPY,607.0,2025-08-01,P,0.19,0.2,0.19,237,2109,-0.3517142097661117,3.0632701410812584e-05,-2.2833053668242376e-07,1.764212966724125e-05,0.2368240380859375,0.195,3,635.260009765625,1.0465568529911449
SPY250801C00607500,SPY,607.5,2025-08-01,C,28.08,28.21,31.46,1,73,0.6456621925871837,3.0659289917595674e-05,-2.633955501379077e-07,1.7657442645291562e-05,0.27295648925781246,28.145,3,635.260009765625,0.9563013422238449
SPY250801P00607500,SPY,607.5,2025-08-01,P,0.19,0.2,0.18,34,404,-0.3543378074128163,3.0659289917595674e-05,-2.2475933576630605e-07,1.7657442645291562e-05,0.2329178271484375,0.195,3,635.260009765625,1.0456954893261317
SPY250801C00608000,SPY,608.0,2025-08-01,C,27.57,27.72,27.76,3,517,0.6430385949404791,3.0685426263139486e-05,-2.610264262803945e-07,1.767249521251141e-05,0.27027096923828126,27.645,3,635.260009765625,0.9570884215178563
SPY250801P00608000,SPY,608.0,2025-08-01,P,0.2,0.21,0.2,182,2987,-0.35696140505952095,3.0685426263139486e-05,-2.23536212943368e-07,1.767249521251141e-05,0.231452998046875,0.20500000000000002,3,635.260009765625,1.0448355423776727
SPY250801C00609000,SPY,609.0,2025-08-01,C,26.6,26.73,26.73,3,240,0.6377913996470698,3.07363377091274e-05,-2.548465020233894e-07,1.7701816372262226e-05,0.26343510009765625,26.665,3,635.260009765625,0.9586625801058791
SPY250801P00609000,SPY,609.0,2025-08-01,P,0.21,0.22,0.22,119,1238,-0.36220860035293023,3.07363377091274e-05,-2.1894733810949057e-07,1.7701816372262226e-05,0.22632609619140626,0.215,3,635.260009765625,1.043119884672619
SPY250801C00610000,SPY,610.0,2025-08-01,C,25.62,25.75,25.74,21,10656,0.6325442043536604,3.078542642717723e-05,-2.498127290911528e-07,1.773008777795445e-05,0.257819921875,25.685000000000002,3,635.260009765625,0.9602367386939019
SPY250801P00610000,SPY,610.0,2025-08-01,P,0.23,0.24,0.24,1559,21262,-0.36745579564633957,3.078542642717723e-05,-2.1574867822784792e-07,1.773008777795445e-05,0.22266402343749997,0.235,3,635.260009765625,1.041409852074795
SPY250801C00611000,SPY,611.0,2025-08-01,C,24.64,24.77,25.93,10,197,0.6272970090602512,3.0832683419527525e-05,-2.4462860542354957e-07,1.775730424755492e-05,0.2520826745605469,24.705,3,635.260009765625,0.9618108972819247
SPY250801P00611000,SPY,611.0,2025-08-01,P,0.25,0.26,0.23,179,2439,-0.37270299093974885,3.0832683419527525e-05,-2.1228915747848385e-07,1.775730424755492e-05,0.21875781249999998,0.255,3,635.260009765625,1.0397054169650164
SPY250801C00612000,SPY,612.0,2025-08-01,C,23.66,23.79,25.99,7,388,0.6220498137668419,3.0878100015002924e-05,-2.3917587741796605e-07,1.7783460787119495e-05,0.2461012890625,23.725,3,635.260009765625,0.9633850558699475
SPY250801P00612000,SPY,612.0,2025-08-01,P,0.27,0.28,0.28,957,1476,-0.3779501862331581,3.0878100015002924e-05,-2.0833103550628277e-07,1.7783460787119495e-05,0.21436332519531248,0.275,3,635.260009765625,1.038006551904616
SPY250801C00612500,SPY,612.5,2025-08-01,C,23.17,23.3,24.16,9,26,0.6194262161201372,3.090011554412567e-05,-2.3625972213760145e-07,1.779614007433833e-05,0.24292749267578123,23.235,3,635.260009765625,0.9641721351639588
SPY250801P00612500,SPY,612.5,2025-08-01,P,0.28,0.29,0.29,30,835,-0.3805737838798628,3.090011554412567e-05,-2.0610519995680197e-07,1.779614007433833e-05,0.21192194335937498,0.28500000000000003,3,635.260009765625,1.037159199617347
SPY250801C00613000,SPY,613.0,2025-08-01,C,22.68,22.81,22.8,15,310,0.6168026184734325,3.092166787166577e-05,-2.3357327595435508e-07,1.780855259232014e-05,0.2399978344726562,22.744999999999997,3,635.260009765625,0.9649592144579703
SPY250801P00613000,SPY,613.0,2025-08-01,P,0.29,0.3,0.3,373,1567,-0.38319738152656746,3.092166787166577e-05,-2.0411052985853428e-07,1.780855259232014e-05,0.20972469970703123,0.295,3,635.260009765625,1.0363132296339723
SPY250801C00614000,SPY,614.0,2025-08-01,C,21.71,21.84,21.78,7,283,0.6115554231800232,3.096337897936958e-05,-2.286540369132873e-07,1.7832575049915575e-05,0.23462679443359374,21.775,3,635.260009765625,0.9665333730459931
SPY250801P00614000,SPY,614.0,2025-08-01,P,0.32,0.33,0.33,617,3314,-0.38844457681997674,3.096337897936958e-05,-2.0081701079168218e-07,1.7832575049915575e-05,0.20606262695312497,0.325,3,635.260009765625,1.0346254230710505
SPY250801C00615000,SPY,615.0,2025-08-01,C,20.74,20.87,20.55,31,913,0.606308227886614,3.10032256622134e-05,-2.2346901302318257e-07,1.785552373916477e-05,0.22901161621093752,20.805,3,635.260009765625,0.9681075316340159
SPY250801P00615000,SPY,615.0,2025-08-01,P,0.35,0.36,0.36,1765,14944,-0.393691772113386,3.10032256622134e-05,-1.972637698941231e-07,1.785552373916477e-05,0.20215641601562498,0.355,3,635.260009765625,1.0329431053099594
SPY250801C00616000,SPY,616.0,2025-08-01,C,19.78,19.91,20.13,10,504,0.6010610325932046,3.104120058089586e-05,-2.187337865508107e-07,1.7877394433182715e-05,0.2238847143554687,19.845,3,635.260009765625,0.9696816902220387
SPY250801P00616000,SPY,616.0,2025-08-01,P,0.39,0.4,0.38,1205,1914,-0.39893896740679535,3.104120058089586e-05,-1.9416609438941537e-07,1.7877394433182715e-05,0.19873848144531248,0.395,3,635.260009765625,1.031266249619521
SPY250801C00617000,SPY,617.0,2025-08-01,C,18.82,18.95,19.15,9,488,0.5958138372997953,3.1077296734968195e-05,-2.1397336880502797e-07,1.7898183100237985e-05,0.21875781249999998,18.884999999999998,3,635.260009765625,0.9712558488100614
SPY250801P00617000,SPY,617.0,2025-08-01,P,0.43,0.44,0.42,529,1972,-0.40418616270020463,3.1077296734968195e-05,-1.9080990006739368e-07,1.7898183100237985e-05,0.19507640869140624,0.435,3,635.260009765625,1.0295948294418558
SPY250801C00618000,SPY,618.0,2025-08-01,C,17.87,17.99,17.93,84,431,0.5905666420063861,3.111150746498487e-05,-2.0871050146080727e-07,1.791788590499134e-05,0.21314263427734376,17.93,3,635.260009765625,0.9728300073980842
SPY250801P00618000,SPY,618.0,2025-08-01,P,0.47,0.48,0.48,912,6179,-0.40943335799361397,3.111150746498487e-05,-1.86716841363364e-07,1.791788590499134e-05,0.19068192138671874,0.475,3,635.260009765625,1.027928818390979
SPY250801C00619000,SPY,619.0,2025-08-01,C,16.92,17.04,16.68,302,701,0.5853194467129768,3.1143826454551235e-05,-2.037821502685589e-07,1.7936499209675035e-05,0.20789366333007808,16.98,3,635.260009765625,0.974404165986107
SPY250801P00619000,SPY,619.0,2025-08-01,P,0.52,0.53,0.53,861,3418,-0.41468055328702325,3.1143826454551235e-05,-1.8332115701277844e-07,1.7936499209675035e-05,0.1870198486328125,0.525,3,635.260009765625,1.0262681902514135
SPY250801C00620000,SPY,620.0,2025-08-01,C,15.98,16.1,16.09,86,3334,0.5800722514195674,3.117424773226709e-05,-1.993101039964108e-07,1.7954019575212136e-05,0.20313296874999998,16.04,3,635.260009765625,0.9759783245741298
SPY250801P00620000,SPY,620.0,2025-08-01,P,0.58,0.59,0.59,9959,14850,-0.4199277485804326,3.117424773226709e-05,-1.800268425523918e-07,1.7954019575212136e-05,0.1834798449707031,0.585,3,635.260009765625,1.0246129189768145
SPY250801C00621000,SPY,621.0,2025-08-01,C,15.05,15.17,15.11,35,1056,0.5748250561261582,3.120276567356551e-05,-1.9493693890831889e-07,1.797044376227557e-05,0.19849434326171872,15.11,3,635.260009765625,0.9775524831621526
SPY250801P00621000,SPY,621.0,2025-08-01,P,0.65,0.66,0.65,1430,3615,-0.42517494387384186,3.120276567356551e-05,-1.7695473243896913e-07,1.797044376227557e-05,0.1801839794921875,0.655,3,635.260009765625,1.0229629786886072
SPY250801C00622000,SPY,622.0,2025-08-01,C,14.13,14.24,14.23,28,1135,0.5695778608327489,3.122937500244595e-05,-1.9018385069336298e-07,1.7985768732286253e-05,0.19348951049804688,14.185,3,635.260009765625,0.9791266417501754
SPY250801P00622000,SPY,622.0,2025-08-01,P,0.73,0.74,0.72,1586,4796,-0.43042213916725114,3.122937500244595e-05,-1.739860633699578e-07,1.7985768732286253e-05,0.17701018310546873,0.735,3,635.260009765625,1.0213183436746383
SPY250801C00623000,SPY,623.0,2025-08-01,C,13.22,13.33,13.22,23,867,0.5643306655393395,3.125407079310104e-05,-1.8601141996493162e-07,1.7999991648350008e-05,0.18909502319335939,13.275,3,635.260009765625,0.9807008003381982
SPY250801P00623000,SPY,623.0,2025-08-01,P,0.81,0.83,0.82,1588,3851,-0.4356693344606605,3.125407079310104e-05,-1.7088153006008605e-07,1.7999991648350008e-05,0.17371431762695314,0.8200000000000001,3,635.260009765625,1.019678988387841
SPY250801C00624000,SPY,624.0,2025-08-01,C,12.32,12.43,11.88,50,1365,0.5590834702459303,3.127684847143629e-05,-1.8194117325185613e-07,1.8013109876132798e-05,0.1848226049804687,12.375,3,635.260009765625,0.982274958926221
SPY250801P00624000,SPY,624.0,2025-08-01,P,0.91,0.93,0.92,2138,4290,-0.44091652975406975,3.127684847143629e-05,-1.676414188467204e-07,1.8013109876132798e-05,0.17029638305664066,0.92,3,635.260009765625,1.018044887444912
SPY250801C00625000,SPY,625.0,2025-08-01,C,11.44,11.54,11.47,358,3416,0.553836274952521,3.129770381648204e-05,-1.776133844862487e-07,1.8025120984673893e-05,0.18030604858398439,11.489999999999998,3,635.260009765625,0.9838491175142438
SPY250801P00625000,SPY,625.0,2025-08-01,P,1.03,1.04,1.03,5769,24445,-0.44616372504747903,3.129770381648204e-05,-1.6426606407016823e-07,1.8025120984673893e-05,0.1667563793945313,1.0350000000000001,3,635.260009765625,1.016416015625
SPY250801C00626000,SPY,626.0,2025-08-01,C,10.58,10.67,10.73,59,1409,0.5485890796591116,3.131663296169712e-05,-1.7375028448583555e-07,1.803602274713669e-05,0.17627776855468752,10.625,3,635.260009765625,0.9854232761022665
SPY250801P00626000,SPY,626.0,2025-08-01,P,1.16,1.17,1.17,2978,2811,-0.45141092034088837,3.131663296169712e-05,-1.6111680462018967e-07,1.803602274713669e-05,0.16346051391601565,1.165,3,635.260009765625,1.0147923478684104
SPY250801C00627000,SPY,627.0,2025-08-01,C,9.73,9.81,9.9,115,1190,0.5433418843657023,3.133363239616354e-05,-1.6951077034694795e-07,1.8045813141496767e-05,0.17188328125000002,9.77,3,635.260009765625,0.9869974346902893
SPY250801P00627000,SPY,627.0,2025-08-01,P,1.31,1.32,1.32,3204,4170,-0.45665811563429765,3.133363239616354e-05,-1.5819465856607736e-07,1.8045813141496767e-05,0.16040878662109376,1.315,3,635.260009765625,1.013173859275319
SPY250801C00628000,SPY,628.0,2025-08-01,C,8.9,8.98,8.98,506,3770,0.5380946890722931,3.13486989656718e-05,-1.6597901686329136e-07,1.805449035116693e-05,0.1682212084960938,8.940000000000001,3,635.260009765625,0.9885715932783121
SPY250801P00628000,SPY,628.0,2025-08-01,P,1.47,1.48,1.48,4868,6985,-0.4619053109277069,3.13486989656718e-05,-1.546574638050561e-07,1.805449035116693e-05,0.15674671386718753,1.475,3,635.260009765625,1.0115605251044983
SPY250801C00629000,SPY,629.0,2025-08-01,C,8.09,8.16,8.17,75,1644,0.5328474937788837,3.1361829873696285e-05,-1.6183130224897697e-07,1.806205276555899e-05,0.16394879028320314,8.125,3,635.260009765625,0.9901457518663349
SPY250801P00629000,SPY,629.0,2025-08-01,P,1.67,1.68,1.67,2344,4280,-0.46715250622111626,3.1361829873696285e-05,-1.520714095134901e-07,1.806205276555899e-05,0.15406119384765626,1.6749999999999998,3,635.260009765625,1.0099523207720589
SPY250801C00630000,SPY,630.0,2025-08-01,C,7.31,7.37,7.4,1201,5433,0.5276002984854744,3.1373022682260414e-05,-1.5803192247585268e-07,1.806849898058197e-05,0.16004257934570312,7.34,3,635.260009765625,0.9917199104543577
SPY250801P00630000,SPY,630.0,2025-08-01,P,1.88,1.9,1.88,38353,12263,-0.47239970151452554,3.1373022682260414e-05,-1.4917256279929068e-07,1.806849898058197e-05,0.15107050109863285,1.89,3,635.260009765625,1.0083492218501984
SPY250801C00631000,SPY,631.0,2025-08-01,C,6.56,6.61,6.57,370,1072,0.5223531031920652,3.138227531269095e-05,-1.5446139811159049e-07,1.807382779907661e-05,0.1563805065917969,6.585,3,635.260009765625,0.9932940690423805
SPY250801P00631000,SPY,631.0,2025-08-01,P,2.13,2.15,2.13,8752,2303,-0.4776468968079348,3.138227531269095e-05,-1.4632285193191668e-07,1.807382779907661e-05,0.14814084289550783,2.1399999999999997,3,635.260009765625,1.0067512040659667
SPY250801C00632000,SPY,632.0,2025-08-01,C,5.84,5.88,5.94,533,8952,0.5171059078986558,3.1389586046261474e-05,-1.508794067657816e-07,1.807803823118588e-05,0.15271843383789066,5.859999999999999,3,635.260009765625,0.9948682276304033
SPY250801P00632000,SPY,632.0,2025-08-01,P,2.4,2.43,2.39,4783,6350,-0.48289409210134415,3.1389586046261474e-05,-1.4346255950607567e-07,1.807803823118588e-05,0.1452111846923828,2.415,3,635.260009765625,1.0051582433000397
SPY250801C00633000,SPY,633.0,2025-08-01,C,5.15,5.18,5.22,1877,1530,0.5118587126052465,3.139495352472443e-05,-1.4728661353739006e-07,1.8081129494661456e-05,0.14905636108398437,5.165,3,635.260009765625,0.9964423862184261
SPY250801P00633000,SPY,633.0,2025-08-01,P,2.71,2.74,2.71,6158,6613,-0.48814128739475343,3.139495352472443e-05,-1.4041128696962062e-07,1.8081129494661456e-05,0.1420984228515625,2.725,3,635.260009765625,1.0035703155855056
SPY250801C00634000,SPY,634.0,2025-08-01,C,4.51,4.52,4.55,2831,2188,0.5066115173118373,3.13983767507317e-05,-1.4380431871953786e-07,1.8083101015105924e-05,0.145516357421875,4.515,3,635.260009765625,0.9980165448064489
SPY250801P00634000,SPY,634.0,2025-08-01,P,3.07,3.09,3.06,7381,4516,-0.49338848268816277,3.13983767507317e-05,-1.3741077414929735e-07,1.8083101015105924e-05,0.13904669555664065,3.08,3,635.260009765625,1.001987397106664
SPY250801C00635000,SPY,635.0,2025-08-01,C,3.89,3.91,3.91,11902,6878,0.501364322018428,3.139985508814348e-05,-1.407951245880491e-07,1.8083952426150635e-05,0.14246463012695312,3.9000000000000004,3,635.260009765625,0.9995907033944716
SPY250801P00635000,SPY,635.0,2025-08-01,P,3.46,3.47,3.46,18372,10753,-0.49863567798157205,3.139985508814348e-05,-1.3409968249847262e-07,1.8083952426150635e-05,0.1356897955322266,3.465,3,635.260009765625,1.0004094641978347
SPY250801C00636000,SPY,636.0,2025-08-01,C,3.33,3.35,3.33,14743,4653,0.4961171267250187,3.139938826222531e-05,-1.3801838490663617e-07,1.8083683569569234e-05,0.139657041015625,3.34,3,635.260009765625,1.0011648619824944
SPY250801P00636000,SPY,636.0,2025-08-01,P,3.9,3.93,3.9,9264,3371,-0.5038828732749814,3.139938826222531e-05,-1.321071815763863e-07,1.8083683569569234e-05,0.13367565551757812,3.915,3,635.260009765625,0.9988364933421777
SPY250801C00637000,SPY,637.0,2025-08-01,C,2.81,2.83,2.84,16470,5603,0.49086993143160934,3.139697635973311e-05,-1.3517303610850208e-07,1.8082294495326597e-05,0.13678841735839847,2.8200000000000003,3,635.260009765625,1.0027390205705171
SPY250801P00637000,SPY,637.0,2025-08-01,P,4.39,4.43,4.39,12579,4243,-0.5091300685683906,3.139697635973311e-05,-1.2986542452002842e-07,1.8082294495326597e-05,0.13141737731933595,4.41,3,635.260009765625,0.9972684611705259
SPY250801C00638000,SPY,638.0,2025-08-01,C,2.35,2.36,2.38,15316,7025,0.48562273613820006,3.139261982888638e-05,-1.3244053702618526e-07,1.807978546156341e-05,0.13404186279296876,2.355,3,635.260009765625,1.00431317915854
SPY250801P00638000,SPY,638.0,2025-08-01,P,4.93,4.97,4.93,6944,3059,-0.5143772638617999,3.139261982888638e-05,-1.2737488349921527e-07,1.807978546156341e-05,0.1289149609375,4.949999999999999,3,635.260009765625,0.9957053444602273
SPY250801C00639000,SPY,639.0,2025-08-01,C,1.93,1.94,1.95,9061,4935,0.4803755408447907,3.138631947922932e-05,-1.297610518101796e-07,1.8076156934516185e-05,0.1313563427734375,1.935,3,635.260009765625,1.0058873377465627
SPY250801P00639000,SPY,639.0,2025-08-01,P,5.52,5.57,5.5,2188,755,-0.5196244591552093,3.138631947922932e-05,-1.2529934789704111e-07,1.8076156934516185e-05,0.12683978637695312,5.545,3,635.260009765625,0.9941471201339984
SPY250801C00640000,SPY,640.0,2025-08-01,C,1.56,1.58,1.56,32124,10330,0.47512834555138145,3.1378076481380165e-05,-1.2767753894544614e-07,1.807140958837288e-05,0.12928116821289062,1.57,3,635.260009765625,1.0074614963345856
SPY250801P00640000,SPY,640.0,2025-08-01,P,6.16,6.23,6.13,1980,5309,-0.5248716544486185,3.1378076481380165e-05,-1.2381978142363522e-07,1.807140958837288e-05,0.12537495727539064,6.195,3,635.260009765625,0.9925937652587891
SPY250801C00641000,SPY,641.0,2025-08-01,C,1.24,1.26,1.27,5720,3617,0.46988115025797217,3.1367892366668636e-05,-1.25346299628988e-07,1.8065544305064126e-05,0.12696185546875,1.25,3,635.260009765625,1.0090356549226083
SPY250801P00641000,SPY,641.0,2025-08-01,P,6.85,6.93,6.85,573,261,-0.5301188497420278,3.1367892366668636e-05,-1.2209237316200642e-07,1.8065544305064126e-05,0.12366598999023437,6.89,3,635.260009765625,0.9910452570446567
SPY250801C00642000,SPY,642.0,2025-08-01,C,0.97,0.99,0.99,9123,4354,0.46463395496456283,3.1355769026661864e-05,-1.232498779942521e-07,1.8058562173990172e-05,0.12488668090820312,0.98,3,635.260009765625,1.0106098135106312
SPY250801P00642000,SPY,642.0,2025-08-01,P,7.59,7.69,7.5,471,257,-0.5353660450354372,3.1355769026661864e-05,-1.212019013041503e-07,1.8058562173990172e-05,0.12281150634765625,7.640000000000001,3,635.260009765625,0.9895015728436527
SPY250801C00643000,SPY,643.0,2025-08-01,C,0.75,0.76,0.75,14892,66198,0.45938675967115356,3.13417087125788e-05,-1.2090672248037195e-07,1.8050464491683643e-05,0.12256736816406251,0.755,3,635.260009765625,1.0121839720986539
SPY250801P00643000,SPY,643.0,2025-08-01,P,8.39,8.5,8.59,453,212,-0.5406132403288464,3.13417087125788e-05,-1.21027137677552e-07,1.8050464491683643e-05,0.12268943725585937,8.445,3,635.260009765625,0.987962690148717
SPY250801C00644000,SPY,644.0,2025-08-01,C,0.57,0.58,0.59,4261,4958,0.4541395643777443,3.132571403459355e-05,-1.1928042121583597e-07,1.8041252761408303e-05,0.12098046997070314,0.575,3,635.260009765625,1.0137581306866768
SPY250801P00644000,SPY,644.0,2025-08-01,P,9.22,9.33,9.23,144,139,-0.5458604356222557,3.132571403459355e-05,-1.200025436885206e-07,1.8041252761408303e-05,0.12171288452148438,9.275,3,635.260009765625,0.9864285865925854
SPY250801C00645000,SPY,645.0,2025-08-01,C,0.42,0.43,0.43,14086,10265,0.44889236908433494,3.1307787961027756e-05,-1.1740789014814324e-07,1.8030928692693922e-05,0.11914943359374999,0.425,3,635.260009765625,1.0153322892746994
SPY250801P00645000,SPY,645.0,2025-08-01,P,10.09,10.21,10.21,416,817,-0.5511076309156651,3.1307787961027756e-05,-1.2053529685319702e-07,1.8030928692693922e-05,0.12232322998046877,10.15,3,635.260009765625,0.9848992399467055
SPY250801C00646000,SPY,646.0,2025-08-01,C,0.31,0.32,0.32,3810,5267,0.44364517379092566,3.128793381743253e-05,-1.1637176602516787e-07,1.8019494200807574e-05,0.118172880859375,0.315,3,635.260009765625,1.0169064478627223
SPY250801P00646000,SPY,646.0,2025-08-01,P,11.0,11.12,10.74,29,45,-0.5563548262090744,3.128793381743253e-05,-1.2166094413601872e-07,1.8019494200807574e-05,0.1235439208984375,11.059999999999999,3,635.260009765625,0.9833746281201625
SPY250801C00647000,SPY,647.0,2025-08-01,C,0.23,0.24,0.24,5051,2782,0.4383979784975164,3.126615528556026e-05,-1.1605051351384365e-07,1.8006951406161414e-05,0.11792874267578124,0.235,3,635.260009765625,1.018480606450745
SPY250801P00647000,SPY,647.0,2025-08-01,P,11.93,12.06,12.5,46,44,-0.5616020215024836,3.126615528556026e-05,-1.2421900807820693e-07,1.8006951406161414e-05,0.12622944091796873,11.995000000000001,3,635.260009765625,0.9818547291586167
SPY250801C00650000,SPY,650.0,2025-08-01,C,0.09,0.1,0.1,12378,16549,0.4226563926172885,3.118931549616434e-05,-1.1624462625492771e-07,1.796269747276043e-05,0.11841701904296875,0.095,3,635.260009765625,1.0232030822148135
SPY250801P00650000,SPY,650.0,2025-08-01,P,14.9,15.04,14.9,645,224,-0.5773436073827115,3.118931549616434e-05,-1.4476409502856427e-07,1.796269747276043e-05,0.147469462890625,14.969999999999999,3,635.260009765625,0.9773230919471154
SPY250801C00655000,SPY,655.0,2025-08-01,C,0.03,0.04,0.04,7315,10701,0.3964204161502419,3.102320740767199e-05,-1.2778306468687937e-07,1.7867031720117235e-05,0.13086806640624998,0.035,3,635.260009765625,1.0310738751549273
SPY250801P00655000,SPY,655.0,2025-08-01,P,18.57,21.35,18.08,74,13,-0.6035795838497581,3.102320740767199e-05,-2.834471788187016e-07,1.7867031720117235e-05,0.2902903002929687,19.96,3,635.260009765625,0.9698626103291985
SPY250801P00660000,SPY,660.0,2025-08-01,P,23.57,26.35,23.44,291,34,-0.6298155603168045,3.081023014081251e-05,-3.2612800245227946e-07,1.7744372849529244e-05,0.3363103479003906,24.96,3,635.260009765625,0.962515166311553
SPY250801P00670000,SPY,670.0,2025-08-01,P,33.57,36.37,42.22,2,0,-0.6822875132508975,3.0247787528538493e-05,-4.039636129878249e-07,1.74204482513344e-05,0.4243221630859375,34.97,3,635.260009765625,0.9481492683069029
SPY250801P00675000,SPY,675.0,2025-08-01,P,38.57,41.35,38.52,100,0,-0.708523489717944,2.990088475532667e-05,-4.3655164531861987e-07,1.7220658372379473e-05,0.463872548828125,39.96,3,635.260009765625,0.9411259403935185
SPY250801P00700000,SPY,700.0,2025-08-01,P,63.57,66.35,83.3,1,0,-0.8397033720531766,2.7577002794675634e-05,-5.676949666225292e-07,1.5882277328822634e-05,0.6540561938476563,64.96,3,635.260009765625,0.9075142996651786
SPY250801P00705000,SPY,705.0,2025-08-01,P,68.57,71.35,70.17,1,1,-0.865939348520223,2.700858596825939e-05,-5.862936942217875e-07,1.5554912033082263e-05,0.689700368652344,69.96,3,635.260009765625,0.9010780280363475
SPY250801P00710000,SPY,710.0,2025-08-01,P,73.57,76.36,75.19,1,0,-0.8921753249872695,2.6410950100825898e-05,-4.196930600078118e-07,1.5210718769626424e-05,0.5048877636718749,74.965,3,635.260009765625,0.8947324081205986
SPY250804C00495000,SPY,495.0,2025-08-04,C,139.07,141.87,136.46,0,0,1.0,1.7072078571899375e-05,-5.90702313140118e-07,1.3904875694923871e-05,0.7773459765625,140.47,6,635.260009765625,0.779208501071281
SPY250804P00525000,SPY,525.0,2025-08-04,P,0.02,0.03,0.02,1,8,0.0,2.1547023813406964e-05,-4.7205246285510234e-07,1.754963149092718e-05,0.49219257812500006,0.025,6,635.260009765625,1.2100190662202381
