contract_symbol,last_trade_date,strike,last,bid,ask,change,percentChange,volume,open_interest,implied_volatility,inTheMoney,contract_size,currency,option_type,expiration,date,underlying,underlying_price,mid_price,bid_ask_spread,spread_pct,days_to_expiration,moneyness,delta,gamma,theta,vega
SPY250806C00625000,2025-07-29 13:43:18+00:00,625.0,14.73,13.37,13.45,1.4499998,10.9186735,1.0,27,0.16468120483398438,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,13.41,0.08000000000000007,0.005965697240865032,8,0.9826344313953236,0.5578852286822547,3.124315916679522e-05,-2.6477244363712037e-07,2.941992371200462e-05
SPY250806P00625000,2025-07-29 16:40:08+00:00,625.0,1.56,1.3,1.31,0.21999991,16.417902,676.0,420,0.12671771728515624,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,1.3050000000000002,0.010000000000000009,0.007662835249042151,8,1.0176724609375,-0.4421147713177454,3.124315916679522e-05,-2.037352088329194e-07,2.941992371200462e-05
SPY250806P00626000,2025-07-29 16:29:10+00:00,626.0,1.64,1.44,1.46,0.06999993,4.4585943,287.0,123,0.12488668090820312,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,1.45,0.020000000000000018,0.013793103448275874,8,1.0160467860797724,-0.4473554882851871,3.1263525780851436e-05,-2.0092218144758033e-07,2.943910180563487e-05
SPY250806C00627000,2025-07-29 14:34:57+00:00,627.0,12.46,11.67,11.75,1.0200005,8.916088,60.0,1,0.15729602478027344,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,11.71,0.08000000000000007,0.0068317677198975295,8,0.9857788615757886,0.5474037947473711,3.128197249500973e-05,-2.532128163144977e-07,2.9456472037639158e-05
SPY250806P00627000,2025-07-29 15:44:26+00:00,627.0,1.7,1.6,1.61,0.03000009,1.7964127,71.0,352,0.12244529907226565,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,1.605,0.010000000000000009,0.006230529595015582,8,1.014426296787779,-0.45259620525262884,3.128197249500973e-05,-1.9711063306189576e-07,2.9456472037639158e-05
SPY250806C00628000,2025-07-28 18:31:29+00:00,628.0,10.8,10.83,10.91,0.0,0.0,26.0,52,0.15332877929687502,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,10.870000000000001,0.08000000000000007,0.007359705611775535,8,0.9873510766660212,0.5421630777799294,3.129849589596623e-05,-2.4695677894163276e-07,2.9472031193901427e-05
SPY250806P00628000,2025-07-29 16:39:03+00:00,628.0,2.11,1.77,1.78,0.29999995,16.574585,100.0,98,0.12006495178222655,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,1.775,0.010000000000000009,0.005633802816901414,8,1.0128109682897093,-0.45783692222007055,3.129849589596623e-05,-1.933808766488068e-07,2.9472031193901427e-05
SPY250806C00629000,2025-07-29 14:51:50+00:00,629.0,10.46,10.05,10.12,-0.64000034,-5.7657685,17.0,3,0.15039912109375003,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,10.085,0.06999999999999851,0.006941001487357313,8,0.9889232917562537,0.5369223608124877,3.131309292515757e-05,-2.423511426838972e-07,2.948577639434478e-05
SPY250806P00629000,2025-07-29 16:38:37+00:00,629.0,2.32,1.96,1.98,0.32999992,16.58291,63.0,70,0.11805081176757812,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,1.97,0.020000000000000018,0.0101522842639594,8,1.0112007759712838,-0.4630776391875123,3.131309292515757e-05,-1.9022550742700528e-07,2.948577639434478e-05
SPY250806C00630000,2025-07-29 16:25:00+00:00,630.0,9.01,9.24,9.3,-0.30999947,-3.3261747,13.0,86,0.14612670288085935,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,9.27,0.0600000000000005,0.006472491909385167,8,0.9904955068464862,0.531681643845046,3.132576087970444e-05,-2.355618846686755e-07,2.9497705093819965e-05
SPY250806P00630000,2025-07-29 17:04:41+00:00,630.0,2.18,2.17,2.18,-0.01999998,-0.90909004,314.0,304,0.11536529174804688,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,2.175,0.010000000000000231,0.004597701149425394,8,1.009595695374504,-0.46831835615495404,3.132576087970444e-05,-1.8597330271441557e-07,2.9497705093819965e-05
SPY250806C00631000,2025-07-29 14:51:56+00:00,631.0,7.85,8.48,8.53,-1.7500005,-18.22917,9.0,12,0.1427698028564453,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,8.504999999999999,0.049999999999998934,0.005878894767783532,8,0.9920677219367188,0.5264409268776042,3.1336497413245724e-05,-2.3022931360779536e-07,2.9507815082890844e-05
SPY250806P00631000,2025-07-29 16:54:49+00:00,631.0,2.62,2.4,2.42,0.119999886,4.7999954,229.0,61,0.11322908264160156,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,2.41,0.020000000000000018,0.008298755186721999,8,1.0079957021964143,-0.47355907312239576,3.1336497413245724e-05,-1.8259221106600694e-07,2.9507815082890844e-05
SPY250806C00632000,2025-07-29 16:51:22+00:00,632.0,7.25,7.76,7.8,-1.2700005,-14.906108,30.0,127,0.13990117919921874,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,7.779999999999999,0.040000000000000036,0.005141388174807203,8,0.9936399370269512,0.5212002099101625,3.134530053666281e-05,-2.2566677366842454e-07,2.951610448851642e-05
SPY250806P00632000,2025-07-29 16:58:50+00:00,632.0,2.8,2.66,2.67,-0.120000124,-4.1095934,68.0,139,0.11060459716796875,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,2.665,0.009999999999999787,0.0037523452157597697,8,1.0064007722878758,-0.4787997900898375,3.134530053666281e-05,-1.7841009445852232e-07,2.951610448851642e-05
SPY250806C00633000,2025-07-29 17:02:04+00:00,633.0,7.02,7.05,7.09,-0.9299998,-11.698112,48.0,111,0.13697152099609378,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,7.07,0.040000000000000036,0.005657708628005662,8,0.9952121521171837,0.5159594929427208,3.135216861869377e-05,-2.2098951624637053e-07,2.9522571774629193e-05
SPY250806P00633000,2025-07-29 16:55:45+00:00,633.0,3.13,2.94,2.96,0.16000009,5.387208,237.0,49,0.10828528442382812,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,2.95,0.020000000000000018,0.006779661016949158,8,1.00481088165235,-0.4840405070572792,3.135216861869377e-05,-1.7470721247305756e-07,2.9522571774629193e-05
SPY250806C00634000,2025-07-29 15:45:37+00:00,634.0,5.86,6.36,6.39,-0.6799998,-10.397552,29.0,141,0.1336146209716797,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,6.375,0.02999999999999936,0.004705882352941076,8,0.9967843672074163,0.510718775975279,3.135710038643713e-05,-2.1560741217933357e-07,2.9527215742609525e-05
SPY250806P00634000,2025-07-29 17:04:20+00:00,634.0,3.25,3.26,3.29,0.00999999,0.30864167,150.0,384,0.10624062713623048,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,3.275,0.03000000000000025,0.009160305343511527,8,1.0032260064446963,-0.4892812240247209,3.135710038643713e-05,-1.7143533034462772e-07,2.9527215742609525e-05
SPY250806C00635000,2025-07-29 17:02:04+00:00,635.0,5.59,5.71,5.73,-0.69000006,-10.987262,293.0,285,0.13062392822265623,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,5.720000000000001,0.020000000000000462,0.0034965034965035767,8,0.9983565822976488,0.5054780590078374,3.13600949257451e-05,-2.108016060195523e-07,2.9530035531655912e-05
SPY250806P00635000,2025-07-29 16:14:45+00:00,635.0,3.97,3.6,3.63,0.3900001,10.893858,237.0,552,0.10358562438964843,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,3.615,0.029999999999999805,0.008298755186721938,8,1.0016461229699802,-0.4945219409921627,3.13600949257451e-05,-1.6716704419312217e-07,2.9530035531655912e-05
SPY250806C00636000,2025-07-29 16:49:51+00:00,636.0,4.6,5.06,5.08,-1.0799999,-19.014084,211.0,174,0.1271449591064453,True,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,5.07,0.020000000000000462,0.003944773175542498,8,0.9999287973878813,0.5002373420403956,3.136115168150591e-05,-2.0519414102241174e-07,2.953103061905086e-05
SPY250806P00636000,2025-07-29 16:58:19+00:00,636.0,4.18,3.98,4.0,0.2099998,5.2896676,625.0,154,0.10071700073242187,False,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,3.99,0.020000000000000018,0.005012531328320806,8,1.0000712076822917,-0.4997626579596044,3.136115168150591e-05,-1.6254312083533697e-07,2.953103061905086e-05
SPY250806C00637000,2025-07-29 16:58:12+00:00,637.0,4.35,4.48,4.5,-0.6500001,-13.000002,682.0,420,0.1247035772705078,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,4.49,0.019999999999999574,0.004454342984409705,8,1.0015010124781139,0.4949966250729539,3.1360270457815375e-05,-2.01248437886492e-07,2.9530200820322428e-05
SPY250806P00637000,2025-07-29 16:43:18+00:00,637.0,4.59,4.39,4.41,0.20000029,4.555815,238.0,130,0.09790941162109376,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,4.4,0.020000000000000462,0.00454545454545465,8,0.9985012371835753,-0.5050033749270462,3.1360270457815375e-05,-1.5800762555823377e-07,2.9530200820322428e-05
SPY250806C00638000,2025-07-29 17:04:44+00:00,638.0,3.95,3.91,3.93,-0.45000005,-10.227273,724.0,332,0.1215908154296875,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,3.92,0.020000000000000018,0.005102040816326535,8,1.0030732275683463,0.48975590810551217,3.135745141803739e-05,-1.9620737870148728e-07,2.9527546289301204e-05
SPY250806P00638000,2025-07-29 16:42:21+00:00,638.0,5.41,4.86,4.89,0.5699997,11.776853,187.0,133,0.09577320251464845,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,4.875,0.02999999999999936,0.006153846153846023,8,0.9969361882224725,-0.5102440918944878,3.135745141803739e-05,-1.5454628664870166e-07,2.9527546289301204e-05
SPY250806C00639000,2025-07-29 17:02:07+00:00,639.0,3.4,3.41,3.43,-0.53,-13.486004,277.0,165,0.11945460632324219,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,3.42,0.020000000000000018,0.005847953216374275,8,1.004645442658579,0.48451519113807046,3.135269508475347e-05,-1.9273100533605286e-07,2.9523067518072762e-05
SPY250806P00639000,2025-07-29 16:43:18+00:00,639.0,5.96,5.36,5.39,0.24000025,4.195809,60.0,137,0.09302664794921875,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,5.375,0.02999999999999936,0.005581395348837091,8,0.995376037693173,-0.5154848088619296,3.135269508475347e-05,-1.5009148608116532e-07,2.9523067518072762e-05
SPY250806C00640000,2025-07-29 17:04:01+00:00,640.0,2.95,2.95,2.97,-0.45000005,-13.235295,406.0,168,0.11737943176269532,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,2.96,0.020000000000000018,0.006756756756756763,8,1.0062176577488113,0.47927447417062874,3.134600233960127e-05,-1.8934244069736007e-07,2.951676533682565e-05
SPY250806P00640000,2025-07-29 15:34:35+00:00,640.0,6.49,5.9,5.93,0.099999905,1.5649438,153.0,125,0.09006647247314453,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,5.915,0.02999999999999936,0.005071851225697271,8,0.9938207626342773,-0.5207255258293713,3.134600233960127e-05,-1.4528444606499254e-07,2.951676533682565e-05
SPY250806C00641000,2025-07-29 17:02:36+00:00,641.0,2.48,2.52,2.54,-0.43000007,-14.776634,97.0,129,0.11515167083740235,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,2.5300000000000002,0.020000000000000018,0.007905138339920955,8,1.007789872839044,0.47403375720318697,3.133737442300227e-05,-1.8569775663109102e-07,2.9508640913594917e-05
SPY250806P00641000,2025-07-29 13:57:16+00:00,641.0,7.72,6.47,6.51,1.1299996,17.147186,9.0,4,0.08680112426757813,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,6.49,0.040000000000000036,0.006163328197226508,8,0.9922703402276716,-0.525966242796813,3.133737442300227e-05,-1.3997863801999026e-07,2.9508640913594917e-05
SPY250806C00642000,2025-07-29 16:39:17+00:00,642.0,1.8,2.14,2.15,-0.69000006,-27.710846,101.0,190,0.11298494445800782,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,2.145,0.009999999999999787,0.004662004662004562,8,1.0093620879292764,0.46879304023574525,3.132681293377856e-05,-1.8214220793057356e-07,2.9498695753901304e-05
SPY250806P00642000,2025-07-25 19:43:10+00:00,642.0,7.11,7.12,7.17,0.0,0.0,8.0,7,0.08429870788574222,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,7.145,0.04999999999999982,0.006997900629811032,8,0.9907247477974105,-0.5312069597642547,3.132681293377856e-05,-1.3589733440733037e-07,2.9498695753901304e-05
SPY250806C00643000,2025-07-29 17:00:41+00:00,643.0,1.72,1.79,1.8,-0.47000003,-21.46119,113.0,324,0.11090976989746093,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,1.795,0.010000000000000009,0.005571030640668529,8,1.010934303019509,0.46355232326830353,3.131431982865913e-05,-1.7872553008290899e-07,2.9486931700286317e-05
SPY250806P00643000,2025-07-29 16:54:25+00:00,643.0,8.3,7.79,7.85,0.21000004,2.5957978,45.0,7,0.08075870422363281,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,7.82,0.05999999999999961,0.007672634271099694,8,0.989183962808612,-0.5364476767316965,3.131431982865913e-05,-1.3013860036425938e-07,2.9486931700286317e-05
SPY250806C00644000,2025-07-29 17:04:01+00:00,644.0,1.49,1.48,1.5,-0.39999998,-21.164019,55.0,116,0.10926183715820312,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,1.49,0.020000000000000018,0.01342281879194632,8,1.0125065181097415,0.4583116063008618,3.1299897421675614e-05,-1.7598887676592343e-07,2.9473350931743253e-05
SPY250806P00644000,2025-07-29 15:42:33+00:00,644.0,9.95,8.49,8.56,0.72000027,7.800654,1.0,1,0.07605904418945314,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,8.525,0.07000000000000028,0.008211143695014696,8,0.9876479628663626,-0.5416883936991382,3.1299897421675614e-05,-1.2250888418991443e-07,2.9473350931743253e-05
SPY250806C00645000,2025-07-29 17:02:25+00:00,645.0,1.18,1.22,1.23,-0.35000002,-22.87582,37.0,585,0.10743080078125,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,1.225,0.010000000000000009,0.008163265306122455,8,1.0140787331999739,0.4530708893334201,3.1283548383447964e-05,-1.7294922778860027e-07,2.9457955963044526e-05
SPY250806P00645000,2025-07-28 17:18:30+00:00,645.0,9.04,9.23,9.31,-0.5699997,-5.9313188,2.0,21,0.06995558959960937,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,9.27,0.08000000000000007,0.008629989212513492,8,0.9861167257146318,-0.5469291106665799,3.1283548383447964e-05,-1.1261914751416697e-07,2.9457955963044526e-05
SPY250806C00646000,2025-07-29 16:34:45+00:00,646.0,0.85,0.99,1.0,-0.41999996,-33.07086,19.0,49,0.10584390258789061,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.995,0.010000000000000009,0.010050251256281416,8,1.0156509482902065,0.44783017236597833,3.1265275740360286e-05,-1.702950068106489e-07,2.944074964396564e-05
SPY250806P00646000,2025-07-29 15:42:33+00:00,646.0,11.57,10.02,10.11,1.5999994,16.048138,28.0,11,0.06116661499023439,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,10.065,0.08999999999999986,0.008941877794336797,8,0.9845902292351973,-0.5521698276340217,3.1265275740360286e-05,-9.841255718719144e-08,2.944074964396564e-05
SPY250806C00647000,2025-07-29 16:43:49+00:00,647.0,0.69,0.79,0.8,-0.33999997,-33.009705,27.0,232,0.10413493530273435,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.795,0.010000000000000009,0.012578616352201269,8,1.017223163380439,0.4425894553985366,3.1245082873627153e-05,-1.6743719470313717e-07,2.942173515840598e-05
SPY250806C00648000,2025-07-29 17:02:05+00:00,648.0,0.62,0.62,0.63,-0.07999998,-11.428569,71.0,73,0.10248700256347655,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.625,0.010000000000000009,0.016000000000000014,8,1.0187953784706716,0.4373487384310949,3.1222973518250816e-05,-1.6467089989246243e-07,2.9400916023406823e-05
SPY250806P00648000,2025-07-28 14:22:07+00:00,648.0,11.22,11.71,11.82,0.0,0.0,26.0,14,1.0000000000000003e-05,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,11.765,0.10999999999999943,0.009349766255843555,8,0.98155137050299,-0.5626512615689051,3.1222973518250816e-05,-1.606749107434102e-11,2.9400916023406823e-05
SPY250806C00649000,2025-07-29 16:59:52+00:00,649.0,0.47,0.48,0.49,-0.19000003,-28.78788,12.0,394,0.10096113891601563,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.485,0.010000000000000009,0.020618556701030948,8,1.020367593560904,0.4321080214636532,3.119895176186986e-05,-1.6209441460281573e-07,2.9378296088067275e-05
SPY250806C00650000,2025-07-29 16:59:56+00:00,650.0,0.37,0.36,0.37,-0.17000002,-31.481483,173.0,209,0.0991301025390625,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.365,0.010000000000000009,0.02739726027397263,8,1.0219398086511366,0.42686730449621146,3.117302204349965e-05,-1.5902238719790293e-07,2.9353879532358147e-05
SPY250806P00650000,2025-07-29 13:50:27+00:00,650.0,12.7,13.57,13.7,-0.5799999,-4.3674693,80.0,4,1.0000000000000003e-05,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,13.635,0.129999999999999,0.009534286762009462,8,0.9785312124399038,-0.5731326955037885,3.117302204349965e-05,-1.6041785807216305e-11,2.9353879532358147e-05
SPY250806C00651000,2025-07-29 16:55:17+00:00,651.0,0.27,0.27,0.28,-0.13999999,-34.146336,56.0,212,0.09778734252929688,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.275,0.010000000000000009,0.03636363636363639,8,1.023512023741369,0.4216265875287697,3.114518915216523e-05,-1.567283001407474e-07,2.9327670865834644e-05
SPY250806P00651000,2025-07-28 14:17:06+00:00,651.0,13.21,14.51,14.63,0.0,0.0,1.0,4,1.0000000000000003e-05,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,14.57,0.120000000000001,0.008236101578586204,8,0.9770280922979071,-0.5783734124712303,3.114518915216523e-05,-1.6027462868601013e-11,2.9327670865834644e-05
SPY250806C00652000,2025-07-29 15:58:16+00:00,652.0,0.19,0.22,0.23,-0.120000005,-38.70968,13.0,194,0.09851975708007812,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.225,0.010000000000000009,0.04444444444444448,8,1.0250842388316015,0.416385870561328,3.111545822542717e-05,-1.5775144279940636e-07,2.9299674926248277e-05
SPY250806C00653000,2025-07-29 15:08:06+00:00,653.0,0.14,0.16,0.17,-0.08,-36.363636,6.0,24,0.09729906616210937,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.165,0.010000000000000009,0.060606060606060656,8,1.0266564539218341,0.41114515359388626,3.10838347478011e-05,-1.556385120465209e-07,2.9269896878058583e-05
SPY250806C00654000,2025-07-29 15:52:38+00:00,654.0,0.1,0.12,0.13,-0.080000006,-44.444447,36.0,112,0.09693285888671876,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.125,0.010000000000000009,0.08000000000000007,8,1.0282286690120666,0.40590443662644454,3.105032454907154e-05,-1.5488557498496368e-07,2.9238342210845358e-05
SPY250806C00655000,2025-07-29 15:20:19+00:00,655.0,0.08,0.09,0.1,-0.04,-33.333336,10.0,84,0.09693285888671876,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.095,0.010000000000000009,0.10526315789473693,8,1.0298008841022992,0.4006637196590028,3.10149338025007e-05,-1.5470903846847385e-07,2.9205016737622043e-05
SPY250806C00656000,2025-07-29 16:34:31+00:00,656.0,0.06,0.07,0.08,-0.040000003,-40.000004,3.0,28,0.0976652734375,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.07500000000000001,0.009999999999999995,0.13333333333333325,8,1.0313730991925316,0.3954230026915611,3.097766902293325e-05,-1.5569071468038468e-07,2.9169926593050993e-05
SPY250806C00657000,2025-07-28 17:32:04+00:00,657.0,0.08,0.05,0.06,-0.030000001,-27.272728,2.0,23,0.0971769970703125,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,8,1.0329453142827643,0.3901822857241194,3.0938537064797495e-05,-1.5471665071046984e-07,2.9133078231561397e-05
SPY250806C00658000,2025-07-28 18:40:17+00:00,658.0,0.05,0.04,0.05,-0.029999997,-37.499996,2.0,43,0.098641826171875,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,8,1.0345175293729967,0.3849415687566776,3.089754512000423e-05,-1.5684074103074773e-07,2.9094478425370656e-05
SPY250806C00659000,2025-07-29 14:56:19+00:00,659.0,0.04,0.03,0.04,-0.04,-50.0,1.0,4,0.09961837890625,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,8,1.0360897444632293,0.3797008517892359,3.085470071574387e-05,-1.5817382427696487e-07,2.9054134262410156e-05
SPY250806C00660000,2025-07-29 15:25:00+00:00,660.0,0.03,0.03,0.04,-0.049999997,-62.499996,41.0,38,0.10303631347656249,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,8,1.0376619595534617,0.3744601348217942,3.081001171218293e-05,-1.6336385822384764e-07,2.9012053144156095e-05
SPY250806P00660000,2025-07-23 19:03:51+00:00,660.0,26.72,22.46,24.92,0.0,0.0,,0,0.18726398681640627,True,REGULAR,USD,P,2025-08-06,2025-07-29,SPY,636.0452880859375,23.69,2.460000000000001,0.10384128324187424,8,0.9637049819483902,-0.6255398651782058,3.081001171218293e-05,-2.969066570851899e-07,2.9012053144156095e-05
SPY250806C00665000,2025-07-29 14:30:57+00:00,665.0,0.02,0.01,0.02,-0.02,-50.0,11.0,38,0.11133701171874999,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,8,1.0455230350046243,0.34825654998458555,3.0559195807973016e-05,-1.7508755920486363e-07,2.8775873930389025e-05
SPY250806C00670000,2025-07-28 19:46:50+00:00,670.0,0.02,0.01,0.02,0.0,0.0,37.0,161,0.127938408203125,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,8,1.0533841104557868,0.3220529651473769,3.026363092590568e-05,-1.9924883076893257e-07,2.8497557123949992e-05
SPY250806C00675000,2025-07-29 17:05:31+00:00,675.0,0.01,0.0,0.01,-0.01,-50.0,207.0,3,0.13477427734375003,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,8,1.0612451859069496,0.2958493803101683,2.992465799854362e-05,-2.0754391946059502e-07,2.817836540552655e-05
SPY250806C00680000,2025-07-28 17:59:17+00:00,680.0,0.02,0.0,0.01,0.0,0.0,2.0,3,0.148446015625,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,8,1.0691062613581122,0.26964579547295964,2.9543803922496276e-05,-2.2568815401800247e-07,2.7819736567677557e-05
SPY250806C00690000,2025-07-25 16:58:47+00:00,690.0,0.01,0.0,0.01,0.0,0.0,85.0,85,0.179695703125,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,8,1.0848284122604372,0.21723862579854242,2.8663419807324174e-05,-2.650571374987571e-07,2.6990728420090773e-05
SPY250806C00700000,2025-07-24 13:30:05+00:00,700.0,0.01,0.0,0.01,0.0,0.0,,200,0.20703917968749996,False,REGULAR,USD,C,2025-08-06,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,8,1.1005505631627626,0.16483145612412514,2.763794882643011e-05,-2.9446396339159035e-07,2.6025100140769984e-05
SPY250807P00500000,2025-07-25 14:46:24+00:00,500.0,0.03,0.02,0.03,0.0,0.0,7.0,6,0.500005,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.025,0.009999999999999998,0.3999999999999999,9,1.272090576171875,0.0,1.770231115024407e-05,-4.831192974983741e-07,1.7680430366183974e-05
SPY250807P00520000,2025-07-29 14:03:30+00:00,520.0,0.02,0.02,0.03,-0.04,-66.66667,30.0,10,0.4335994140625,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.025,0.009999999999999998,0.3999999999999999,9,1.2231640155498797,0.0,2.0686439225083087e-05,-4.895809335383159e-07,2.0660869936089425e-05
SPY250807P00530000,2025-07-28 19:32:21+00:00,530.0,0.05,0.03,0.04,0.0,0.0,2.0,12,0.4062559375,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,9,1.20008544921875,0.0,2.2155825965844135e-05,-4.912897849766669e-07,2.2128440454454283e-05
SPY250807P00545000,2025-07-25 19:53:01+00:00,545.0,0.07,0.04,0.05,0.0,0.0,30.0,30,0.35742830078125,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,9,1.16705557446961,-0.02285741392240731,2.4274994906159785e-05,-4.735852326955976e-07,2.4244990014872223e-05
SPY250807P00550000,2025-07-28 15:48:07+00:00,550.0,0.07,0.05,0.06,0.0,0.0,1.0,21,0.34570966796874997,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,9,1.1564459783380683,-0.04906099875961595,2.494830170696543e-05,-4.707632802305276e-07,2.491746458080246e-05
SPY250807P00555000,2025-07-25 17:24:04+00:00,555.0,0.05,0.05,0.06,-0.06,-54.545456,50.0,6,0.32617861328125,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,9,1.1460275461007883,-0.07526458359682453,2.5600702359516374e-05,-4.5578227339929817e-07,2.5569058839336373e-05
SPY250807P00560000,2025-07-28 20:14:13+00:00,560.0,0.05,0.06,0.07,-0.02,-28.571428,50.0,107,0.31250687499999996,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.065,0.010000000000000009,0.15384615384615397,9,1.135795157296317,-0.10146816843403317,2.622960958173148e-05,-4.4740565617663864e-07,2.6197188706379814e-05
